drawDate,lotteryType,province,DB,DB_head,DB_tail,G1,G2,G3,G4,G5,G6,G7
2020-03-21,XSMT,"Đắk Nông",275232,27,32,34663,82635|19955,36344|38652|60486|88310|95085|90102|47150,5063,9801|7581|0357,305,79
2020-03-22,XSMT,"Khánh Hòa",724248,72,48,11168,77633|83456,50208|75099|90196|23962|00420|36249|24823,2346,1632|0505|6074,674,30
2020-03-22,XSMT,"Kon Tum",561978,56,78,15226,69728|71154,56545|67394|34939|26718|77745|73769|45285,1604,1432|0964|3494,435,54
2020-03-23,XSMT,"Phú Yên",804688,80,88,96133,67783|60202,16376|69355|61345|27544|59181|96175|68610,6360,8114|1104|6670,388,86
2020-03-23,XSMT,"Huế",524007,52,07,60108,16402|30197,90634|23117|58143|29719|20247|34011|26904,1922,9608|1123|0723,759,11
2020-03-24,XSMT,"Đắk Lắk",026721,02,21,66813,17051|35065,23487|97960|35339|59099|67560|68157|55982,9648,0109|9619|8010,319,92
2020-03-24,XSMT,"Quảng Nam",402845,40,45,82196,90487|34741,19968|10434|27493|59852|67152|72628|07235,5957,9127|8438|3125,812,13
2020-03-25,XSMT,"Đà Nẵng",665791,66,91,25600,91362|91899,88110|61364|69024|26216|29019|15954|72173,0352,7255|4267|9294,122,44
2020-03-25,XSMT,"Khánh Hòa",856476,85,76,20953,14722|16989,43372|65453|23596|82719|55772|27912|53996,2711,3657|1962|3199,498,12
2020-03-26,XSMT,"Quảng Bình",814414,81,14,78891,00910|03514,06125|73240|92264|35422|11734|98579|88796,9414,8109|4009|7206,360,02
2020-03-26,XSMT,"Bình Định",127054,12,54,95247,65572|95160,46792|24895|89409|58882|23511|78060|72020,7654,5834|9824|8405,265,82
2020-03-26,XSMT,"Quảng Trị",657895,65,95,83838,11401|84112,73674|00522|41408|39708|18024|84223|32637,0985,6769|9819|1727,218,71
2020-03-27,XSMT,"Gia Lai",871615,87,15,03085,17422|64724,23022|51435|71017|76635|89524|17354|79278,0897,2300|5632|3081,307,58
2020-03-27,XSMT,"Ninh Thuận",170587,17,87,23976,10771|22597,40495|40941|48679|65020|64366|06460|04357,0972,9217|4090|0463,110,59
2020-03-28,XSMT,"Đà Nẵng",926228,92,28,46220,27364|06103,79153|55583|96434|27086|39781|33064|22808,0379,6174|0736|3729,415,11
2020-03-28,XSMT,"Quảng Ngãi",419926,41,26,34310,97625|74466,58740|55660|13794|93534|04966|89897|92496,1802,6051|9543|4782,673,41
2020-03-28,XSMT,"Đắk Nông",589811,58,11,27033,39738|18148,31994|27086|17939|47808|28703|39386|16920,6289,3766|1208|7310,745,54
2020-03-29,XSMT,"Khánh Hòa",048372,04,72,12641,53371|83935,66893|81863|70253|02359|13759|31973|09708,1331,7333|3704|5382,148,12
2020-03-29,XSMT,"Kon Tum",192597,19,97,22266,16974|52344,45595|00515|17867|28206|79020|82790|70781,1789,6385|6306|5785,180,50
2020-03-30,XSMT,"Phú Yên",715990,71,90,90444,91511|21897,05170|19426|91063|69375|54970|80431|67077,2059,2439|2344|6587,591,87
2020-03-30,XSMT,"Huế",381455,38,55,46230,60537|64001,55403|24975|24225|24048|15461|79113|99176,4842,6016|2671|5692,924,17
2020-03-31,XSMT,"Đắk Lắk",416743,41,43,05847,90896|00798,15578|82549|52057|54422|19344|04354|15773,9337,1303|0591|0417,189,33
2020-03-31,XSMT,"Quảng Nam",793553,79,53,71713,10892|53592,44737|77757|92339|31472|72685|62628|19659,8527,5209|0142|4748,263,53
2020-04-24,XSMT,"Gia Lai",544277,54,77,81200,67083|04475,51226|56638|64406|65295|55505|75225|88661,6110,6419|6660|9392,013,16
2020-04-24,XSMT,"Ninh Thuận",930866,93,66,90522,67017|74514,34428|89255|00941|54044|55448|63328|34616,1574,4153|1612|3375,260,47
2020-04-25,XSMT,"Đà Nẵng",918486,91,86,18328,13426|24783,80727|59879|87423|99828|83344|48343|03519,7485,0810|0840|5368,216,98
2020-04-25,XSMT,"Quảng Ngãi",646135,64,35,76705,62231|50461,98326|44520|93865|58207|57062|88098|59141,4563,2234|2093|9493,740,63
2020-04-25,XSMT,"Đắk Nông",453921,45,21,83661,97314|75787,50331|75680|38904|01247|87354|64003|45273,8686,0333|3105|1684,740,66
2020-04-26,XSMT,"Khánh Hòa",493991,49,91,92127,80550|70100,68814|40561|14216|33899|81201|78340|64965,5012,7517|7256|5190,795,09
2020-04-26,XSMT,"Kon Tum",155397,15,97,64089,69986|67683,88078|66144|26147|55070|53944|27779|53680,8441,4676|5451|4213,823,67
2020-04-27,XSMT,"Phú Yên",429188,42,88,59538,05611|57285,25781|59005|93300|34056|03189|92910|63009,6200,5732|0574|8567,252,10
2020-04-27,XSMT,"Huế",373307,37,07,82598,33357|43735,54254|33814|97273|69323|82808|55474|49618,1393,1027|7974|7589,249,28
2020-04-28,XSMT,"Đắk Lắk",113026,11,26,41474,98705|19524,50528|14636|71881|49640|63466|17730|10016,6248,8200|4362|1753,167,37
2020-04-28,XSMT,"Quảng Nam",478728,47,28,71332,48028|90643,95347|34860|23237|27787|26049|14881|10128,1859,5597|3381|5418,545,35
2020-04-29,XSMT,"Đà Nẵng",933125,93,25,32341,92465|41484,01833|70450|49684|66407|91468|91370|34727,7123,1886|2370|1611,468,89
2020-04-29,XSMT,"Khánh Hòa",651785,65,85,28359,72167|15052,58416|29579|06044|38372|26129|66993|33551,2328,6497|4745|4427,616,38
2020-04-30,XSMT,"Quảng Bình",048749,04,49,29682,67536|09305,90547|19237|86079|89030|45138|10165|88698,4543,1823|2173|4729,339,01
2020-04-30,XSMT,"Bình Định",800717,80,17,12432,20099|74964,95995|58847|01347|52625|91126|07523|42771,3855,5435|2887|9728,618,34
2020-04-30,XSMT,"Quảng Trị",075242,07,42,85060,07471|12915,12368|65722|25520|92341|78933|91120|82840,5171,8103|8474|3243,739,08
2020-05-01,XSMT,"Gia Lai",051830,05,30,71788,14279|67608,21119|18504|93995|38401|86993|77388|01263,1686,6450|4230|5023,420,88
2020-05-01,XSMT,"Ninh Thuận",297238,29,38,42613,55970|00713,52499|94518|33482|88918|79756|50403|47095,6963,4186|9015|1951,634,16
2020-05-02,XSMT,"Đà Nẵng",012884,01,84,35483,13063|93844,40343|28906|02102|52037|04366|71984|92289,9674,2684|3898|5329,157,05
2020-05-02,XSMT,"Quảng Ngãi",847557,84,57,57698,53068|25527,56073|09994|52077|15725|10141|23383|06821,9144,6165|7640|1493,296,68
2020-05-02,XSMT,"Đắk Nông",739304,73,04,69434,85707|27547,36284|65045|45303|31727|84972|38594|74990,1628,1837|6267|4611,185,04
2020-05-03,XSMT,"Khánh Hòa",518683,51,83,67313,85540|94753,14752|54378|96260|09850|43853|15182|72653,9387,2527|9740|4320,766,18
2020-05-03,XSMT,"Kon Tum",191411,19,11,51725,14130|27605,41993|13747|57764|78279|44837|89376|22829,5241,8899|8054|1018,167,42
2020-05-04,XSMT,"Phú Yên",477213,47,13,67610,75080|08017,47035|10145|14664|62145|17779|59699|42599,7141,9152|7845|1018,330,63
2020-05-04,XSMT,"Huế",550668,55,68,83146,34456|56496,00664|01100|32781|98902|25556|03671|87588,1955,0331|8686|2980,809,17
2020-05-05,XSMT,"Đắk Lắk",677181,67,81,56359,83822|91754,32921|96239|28835|24476|01725|59758|00872,7243,5648|3392|3521,472,04
2020-05-05,XSMT,"Quảng Nam",995803,99,03,47621,63925|49369,76073|22927|66375|69001|32458|42691|64483,0570,3849|3518|6424,632,63
2020-05-06,XSMT,"Đà Nẵng",482928,48,28,84776,92212|86984,22107|65982|94626|73497|55827|01016|50109,9268,8532|7791|4714,348,02
2020-05-06,XSMT,"Khánh Hòa",205099,20,99,80961,48425|42363,41195|69796|05697|56120|76504|95609|10660,9232,0978|0331|9103,559,63
2020-05-07,XSMT,"Quảng Bình",995470,99,70,47164,54486|79104,09086|10924|55832|50039|84227|31151|19646,8272,7242|9850|4578,643,55
2020-05-07,XSMT,"Bình Định",323436,32,36,11578,02369|16604,06171|07597|62215|92216|88845|82907|39626,1127,5785|2560|2956,682,60
2020-05-07,XSMT,"Quảng Trị",904407,90,07,97696,95359|82909,50423|37388|29529|81472|49254|31019|43754,9343,9164|2651|0664,797,78
2020-05-08,XSMT,"Gia Lai",013110,01,10,98565,95027|60769,48825|58354|37681|99615|43080|25020|83366,4919,6632|5971|3432,734,48
2020-05-08,XSMT,"Ninh Thuận",414494,41,94,54747,16974|50224,18931|88277|16495|81451|14721|05982|91124,4785,5589|5993|7533,134,98
2020-05-09,XSMT,"Đà Nẵng",188923,18,23,82188,79437|88581,83095|06097|53629|02973|12981|59709|48809,6346,1410|5362|5403,751,65
2020-05-09,XSMT,"Quảng Ngãi",596320,59,20,65073,45665|78893,55738|91013|13294|29604|59257|56154|88056,2867,0035|6126|5956,574,04
2020-05-09,XSMT,"Đắk Nông",289293,28,93,21992,99282|50993,12573|60307|18245|63922|48846|80001|51438,3669,9009|8219|5112,148,31
2020-05-10,XSMT,"Khánh Hòa",076507,07,07,78404,55219|21126,16884|62870|16858|24948|54218|91950|35047,9651,3409|5294|1646,303,50
2020-05-10,XSMT,"Kon Tum",985588,98,88,43041,36999|77165,92694|36591|84594|81848|91977|84412|72006,2358,2593|9032|0216,398,78
2020-05-11,XSMT,"Phú Yên",793798,79,98,74529,94718|04752,60939|62468|33562|23894|68090|05758|18101,5422,5025|9707|3995,359,65
2020-05-11,XSMT,"Huế",481192,48,92,10094,85909|41756,15203|76005|95047|43729|21198|84835|30650,1579,3971|2623|2784,220,75
2020-05-12,XSMT,"Đắk Lắk",985683,98,83,80639,75858|36045,17324|46462|62777|99880|83355|32711|99158,6757,0117|9077|9878,960,07
2020-05-12,XSMT,"Quảng Nam",877364,87,64,68686,84435|85647,58708|53124|35993|10702|46742|26892|03673,3686,4694|3932|1713,502,92
2020-05-13,XSMT,"Đà Nẵng",389652,38,52,22392,21041|11317,07466|85517|39068|30288|89892|91322|33903,7616,2737|1255|2962,594,50
2020-05-13,XSMT,"Khánh Hòa",328093,32,93,15031,33841|91954,52386|99944|95444|88733|92811|59835|58787,5615,9892|2782|4585,729,30
2020-05-14,XSMT,"Quảng Bình",770573,77,73,54275,16208|58707,30169|83006|66617|58869|59457|65198|45556,4376,4822|5584|6544,289,51
2020-05-14,XSMT,"Bình Định",338253,33,53,90069,19226|93816,55975|98697|85379|95927|17079|11118|97364,2912,5427|4149|4787,104,53
2020-05-14,XSMT,"Quảng Trị",299241,29,41,56109,61325|31658,89093|74942|76366|57002|77578|62525|42725,8356,3608|8278|4253,708,49
2020-05-15,XSMT,"Gia Lai",454513,45,13,07582,23771|03293,03155|22766|27609|60355|36935|10426|45451,3910,5908|3841|6414,021,36
2020-05-15,XSMT,"Ninh Thuận",395753,39,53,51611,31110|77701,27554|31686|44919|61922|21048|38390|53015,6256,4951|2716|2760,124,56
2020-05-16,XSMT,"Đà Nẵng",929214,92,14,58435,17897|89762,07877|10339|31000|67372|57856|32650|51453,8666,8858|7159|7574,376,98
2020-05-16,XSMT,"Quảng Ngãi",173600,17,00,15444,32103|51804,16230|86491|04704|08269|26194|67458|87595,9291,7919|1991|3060,346,07
2020-05-16,XSMT,"Đắk Nông",886948,88,48,08693,82634|47876,65548|02187|60140|91187|66385|31839|37090,9724,8100|3114|4003,096,70
2020-05-17,XSMT,"Khánh Hòa",516671,51,71,34401,63084|88429,57280|67532|62289|85113|06160|06165|34808,9816,0363|5189|7397,169,30
2020-05-17,XSMT,"Kon Tum",404759,40,59,52795,53020|31946,59779|73625|33454|27721|91379|13052|94206,4084,5785|0851|7847,896,12
2020-05-18,XSMT,"Phú Yên",747637,74,37,75624,57945|22565,54024|79469|09832|00953|97760|74355|74080,4978,0663|7825|0578,372,44
2020-05-18,XSMT,"Huế",059261,05,61,98704,50217|89902,26582|39089|97587|01250|79080|98404|37191,7711,3838|7667|3565,029,38
2020-05-19,XSMT,"Đắk Lắk",286733,28,33,03005,71594|92634,97965|16628|33505|57920|25372|13578|85768,4863,5288|2372|4304,813,95
2020-05-19,XSMT,"Quảng Nam",706558,70,58,21566,27425|00157,56186|89134|44531|74501|46290|98733|83394,7514,7069|4882|6741,506,12
2020-05-20,XSMT,"Đà Nẵng",313247,31,47,69340,04184|69967,76044|62217|61559|83493|34010|28562|83423,0993,8422|0090|9952,861,82
2020-05-20,XSMT,"Khánh Hòa",123831,12,31,29858,04894|80513,23960|49902|10252|27168|15164|70257|19477,1964,0073|9645|3232,660,99
2020-05-21,XSMT,"Quảng Bình",489719,48,19,89131,13784|35845,81952|53347|82320|03744|12901|64056|70309,0981,6820|7747|7892,594,56
2020-05-21,XSMT,"Bình Định",465219,46,19,85389,93770|92639,34816|95534|74598|74434|06697|44261|18316,9876,5671|8328|6025,162,40
2020-05-21,XSMT,"Quảng Trị",355050,35,50,13386,99616|54026,34270|53006|30756|11908|43606|95905|25130,0196,3105|0602|7698,426,32
2020-05-22,XSMT,"Gia Lai",567574,56,74,99617,24760|04564,99501|28678|85801|38139|07764|41261|17800,4136,4802|6704|3728,781,34
2020-05-22,XSMT,"Ninh Thuận",542977,54,77,01699,83071|48855,90227|16260|18248|01523|82561|71678|28384,3289,8871|4781|0403,332,11
2020-05-23,XSMT,"Đà Nẵng",073189,07,89,74924,50577|29953,84796|44928|29360|48773|21981|40074|53136,2045,2819|3560|6314,476,10
2020-05-23,XSMT,"Quảng Ngãi",949361,94,61,37378,31666|86819,78817|88179|12228|28597|06571|99542|29076,1943,3757|9523|6006,200,17
2020-05-23,XSMT,"Đắk Nông",963846,96,46,60415,96919|61857,14061|47514|64853|77915|22102|23407|21597,7389,8615|4996|4185,794,14
2020-05-24,XSMT,"Khánh Hòa",003722,00,22,50976,74600|87555,22499|04256|79419|52012|97968|18350|33529,4560,6516|1989|7069,726,23
2020-05-24,XSMT,"Kon Tum",151901,15,01,68666,47363|70629,61842|85106|44537|61521|45884|79211|11495,4670,5870|7027|0349,668,65
2020-05-25,XSMT,"Phú Yên",404590,40,90,00108,82997|95515,76748|49074|72487|04041|66833|93638|81783,2295,9646|9606|3729,465,46
2020-05-25,XSMT,"Huế",006272,00,72,02941,55851|21399,76915|93641|84418|13226|49106|21276|60171,5665,5937|2136|6111,040,98
2020-05-26,XSMT,"Đắk Lắk",175222,17,22,32489,94847|92190,62892|59426|63898|11755|83512|68429|65118,1022,3309|2811|6583,692,21
2020-05-26,XSMT,"Quảng Nam",011269,01,69,66498,68638|94844,62670|74397|72100|63849|49174|37834|99556,8348,3901|8073|0187,840,97
2020-05-27,XSMT,"Đà Nẵng",120134,12,34,56342,85545|28008,18464|07908|43169|35838|25468|91128|91114,1709,1880|8372|3986,012,88
2020-05-27,XSMT,"Khánh Hòa",757705,75,05,84315,89798|49254,76171|28354|50621|13257|42624|72868|99270,9694,8430|1999|7809,333,79
2020-05-28,XSMT,"Quảng Bình",494714,49,14,62405,15401|83131,51605|95590|17956|53683|22360|77732|96690,8303,5029|5132|6829,746,60
2020-05-28,XSMT,"Bình Định",557450,55,50,68092,01712|67175,03916|79920|79222|17685|10794|17630|36041,5169,3840|2676|3923,373,84
2020-05-28,XSMT,"Quảng Trị",149290,14,90,40914,93099|18870,29922|37683|87665|85330|41384|11929|76061,1558,7230|0028|5039,214,99
2020-05-29,XSMT,"Gia Lai",479476,47,76,57377,92722|22614,09931|37845|78119|07949|73500|06922|66554,1399,7922|9677|9557,564,84
2020-05-29,XSMT,"Ninh Thuận",745084,74,84,60539,32275|54815,04367|98456|05146|27346|26041|47753|59636,8373,0016|1060|6990,249,82
2020-05-30,XSMT,"Đà Nẵng",153980,15,80,77442,27946|84462,39994|15707|44293|22205|50253|88295|38682,7328,7286|0573|8601,367,35
2020-05-30,XSMT,"Quảng Ngãi",555577,55,77,66939,79324|47919,51247|76451|19375|89341|81042|73234|48873,9331,5514|6937|9600,109,92
2020-05-30,XSMT,"Đắk Nông",539676,53,76,23103,36714|20396,71999|78607|38551|29531|23826|24220|29809,1923,4847|6485|9483,329,19
2020-05-31,XSMT,"Khánh Hòa",111540,11,40,17029,94057|52482,51735|83166|22826|00232|52611|92883|66674,4755,0817|4798|7512,420,02
2020-05-31,XSMT,"Kon Tum",140266,14,66,65940,61461|25841,27030|88830|82731|19700|23588|69457|89295,2787,0795|4763|4842,853,68
2020-06-01,XSMT,"Phú Yên",683553,68,53,15569,48509|33521,10776|14160|65563|95592|86552|29148|96975,2900,9653|5498|5521,657,78
2020-06-01,XSMT,"Huế",988336,98,36,07783,80662|97482,23690|23216|39841|26782|04001|47795|19434,7787,5038|6667|6028,110,21
2020-06-02,XSMT,"Đắk Lắk",361790,36,90,12941,67850|96140,23648|94165|48782|91310|41584|87500|13370,8341,1324|4546|0487,327,24
2020-06-02,XSMT,"Quảng Nam",409809,40,09,71188,35500|79468,86052|42769|92488|60651|18361|44816|40494,2426,4780|5578|1239,673,47
2020-06-03,XSMT,"Đà Nẵng",283324,28,24,53220,52587|73160,82990|40559|02799|98027|07522|90476|26410,4670,3558|2277|9306,197,13
2020-06-03,XSMT,"Khánh Hòa",862992,86,92,56523,45358|44554,77317|65508|75785|34245|32060|14008|55288,6257,5580|2160|9203,967,10
2020-06-04,XSMT,"Quảng Bình",812205,81,05,86562,27557|63327,80483|15143|03222|82581|71843|85842|73915,7151,3017|7259|6107,386,23
2020-06-04,XSMT,"Bình Định",132814,13,14,14523,99110|84503,16446|40163|04788|30760|03096|58635|18009,1969,5792|9479|0635,592,19
2020-06-04,XSMT,"Quảng Trị",233741,23,41,29918,71992|05673,28065|71974|74478|08043|76720|83907|05027,3016,5594|3133|0048,907,56
2020-06-05,XSMT,"Gia Lai",314076,31,76,01479,93342|40933,90386|11955|15686|52657|67045|16555|16030,2187,7660|5960|0451,309,93
2020-06-05,XSMT,"Ninh Thuận",868354,86,54,47162,42218|28069,82918|65574|57309|18493|47035|38962|55054,8177,7516|9285|7313,512,21
2020-06-06,XSMT,"Đà Nẵng",611745,61,45,22564,80928|16960,24332|24991|75986|59366|30694|91250|44349,5398,6218|5918|9097,150,66
2020-06-06,XSMT,"Quảng Ngãi",654488,65,88,46462,67789|63767,96208|09610|53315|62896|64445|88289|52633,8961,4633|1355|7501,811,22
2020-06-06,XSMT,"Đắk Nông",445685,44,85,01579,01021|87330,69382|82502|30079|59095|23478|57413|47416,6460,1558|6387|3234,202,75
2020-06-07,XSMT,"Khánh Hòa",222523,22,23,77627,42158|54657,80098|66804|53160|07183|99023|70401|15186,4318,0374|7245|3033,723,44
2020-06-07,XSMT,"Kon Tum",415638,41,38,29562,43014|17701,72146|42022|74613|20181|74854|32107|95034,8206,4027|5273|5672,860,90
2020-06-08,XSMT,"Phú Yên",982136,98,36,82141,03266|67377,42727|13802|81463|44464|99793|88132|55748,7758,4047|2675|1434,834,37
2020-06-08,XSMT,"Huế",857592,85,92,15893,26545|11786,08807|04891|60328|61278|36476|06786|77282,8739,3886|9117|9167,410,53
2020-06-09,XSMT,"Đắk Lắk",483346,48,46,58815,49994|09826,97951|66337|28500|25805|85073|02329|14597,0469,5520|2559|9893,855,33
2020-06-09,XSMT,"Quảng Nam",984853,98,53,84117,84322|22003,83558|83866|89733|67724|68573|93626|59939,2688,1344|1017|1554,004,84
2020-06-10,XSMT,"Đà Nẵng",885385,88,85,43846,48388|86830,60036|82518|19293|84546|27510|56420|82350,4424,8287|7318|7814,610,61
2020-06-10,XSMT,"Khánh Hòa",482640,48,40,58361,20207|94442,71352|61287|58935|19179|23761|35757|46746,3731,3920|0289|7210,052,71
2020-06-11,XSMT,"Quảng Bình",311574,31,74,42382,24273|66186,44887|67288|20909|01274|68519|58376|80108,5441,3460|8992|8661,749,85
2020-06-11,XSMT,"Bình Định",890812,89,12,34156,39175|43730,03861|93251|00205|64900|58346|55649|83780,7813,0320|7657|7824,387,58
2020-06-11,XSMT,"Quảng Trị",642886,64,86,08335,12807|33238,06380|80479|99361|85774|31343|09741|99974,0617,8003|1080|2636,538,25
2020-06-12,XSMT,"Gia Lai",209582,20,82,07762,64463|17588,99681|06311|38996|82066|88989|64277|67880,5358,1656|3002|7548,634,08
2020-06-12,XSMT,"Ninh Thuận",397053,39,53,22126,69025|66958,49001|89357|81872|67318|23020|02701|73652,2369,8462|7261|2317,585,17
2020-06-13,XSMT,"Đà Nẵng",418487,41,87,56452,65699|48550,29540|77894|20485|22814|76712|52043|98485,2116,2636|8364|0520,404,77
2020-06-13,XSMT,"Quảng Ngãi",021360,02,60,31071,14753|72684,52294|55342|51418|65258|23431|04094|00155,8266,7749|8416|0853,957,72
2020-06-13,XSMT,"Đắk Nông",659113,65,13,67472,97531|18661,55062|64236|62355|96033|41095|48503|86990,5695,5336|7748|2014,098,77
2020-06-14,XSMT,"Khánh Hòa",025619,02,19,09302,65259|94184,02017|46788|33682|46544|64916|01137|26988,0356,9268|5921|8292,784,44
2020-06-14,XSMT,"Kon Tum",482548,48,48,28703,14627|73126,93810|13334|49316|96471|14069|75174|05027,3030,4140|6095|5017,073,51
2020-06-15,XSMT,"Phú Yên",035469,03,69,05173,44155|39946,17514|52971|13533|96747|36100|60351|59346,9220,9788|4502|2257,064,40
2020-06-15,XSMT,"Huế",301413,30,13,39841,05125|40659,72197|48313|45616|77835|58618|82717|42085,8039,2581|7661|4000,700,19
2020-06-16,XSMT,"Đắk Lắk",078268,07,68,59445,59537|76580,16949|36137|79937|03578|83170|38174|94494,4574,7048|0640|8252,991,92
2020-06-16,XSMT,"Quảng Nam",010648,01,48,51813,19713|31662,11945|69129|34386|32000|86719|83471|22237,3866,0102|2602|4728,446,90
2020-06-17,XSMT,"Đà Nẵng",693928,69,28,19317,19816|18644,13598|03425|27860|53473|66482|40897|49674,7153,5221|5274|9576,028,84
2020-06-17,XSMT,"Khánh Hòa",556547,55,47,60267,67996|14343,02402|10684|55840|21204|90798|46373|17793,9112,0977|7388|6688,364,89
2020-06-18,XSMT,"Quảng Bình",785344,78,44,35058,67605|08140,22274|20785|46804|02675|01630|09693|29879,0707,6202|2853|0723,672,76
2020-06-18,XSMT,"Bình Định",330985,33,85,24059,39546|12585,80180|36090|54951|98507|46911|09579|07569,9712,7833|2423|2209,702,44
2020-06-18,XSMT,"Quảng Trị",710618,71,18,09047,97442|42817,93185|68272|86629|57299|04495|81437|57337,1629,9376|1339|8906,811,73
2020-06-19,XSMT,"Gia Lai",654806,65,06,19305,05291|51063,36276|61249|90529|63105|05996|94311|52001,2013,4329|3002|3918,688,64
2020-06-19,XSMT,"Ninh Thuận",998948,99,48,95392,22923|22328,57617|06762|87268|20783|50745|87661|46218,1210,4914|1229|5609,100,32
2020-06-20,XSMT,"Đà Nẵng",278297,27,97,46465,99663|28057,14211|99734|14741|67857|70947|90423|37644,3359,0201|4746|9698,877,00
2020-06-20,XSMT,"Quảng Ngãi",933686,93,86,66761,62565|64147,74679|11522|37284|82161|21209|17548|15330,9048,9443|6535|9314,257,70
2020-06-20,XSMT,"Đắk Nông",640044,64,44,01476,50335|72331,72308|61114|55776|95619|35972|73135|45494,1352,9575|4034|9990,726,59
2020-06-21,XSMT,"Khánh Hòa",798817,79,17,71295,91531|59824,81607|05139|76328|41881|23361|77735|89729,8888,5717|8507|0993,316,89
2020-06-21,XSMT,"Kon Tum",423701,42,01,59350,75911|79453,16778|29697|84540|31341|38347|97494|25868,8960,4338|5094|2942,385,91
2020-06-22,XSMT,"Phú Yên",826016,82,16,47742,22828|84444,22047|54798|84450|53009|60131|02480|76623,9635,4621|1028|0527,378,86
2020-06-22,XSMT,"Huế",702100,70,00,29583,75105|56631,54917|86693|88691|31244|32120|21074|81646,5908,7559|6501|0699,374,73
2020-06-23,XSMT,"Đắk Lắk",025257,02,57,75065,52622|24576,11245|45797|74724|47842|03989|51105|42193,1326,3421|2706|4609,520,80
2020-06-23,XSMT,"Quảng Nam",609384,60,84,62942,29562|21090,31646|43818|99100|52423|69356|03996|60122,9903,7437|7942|3745,301,24
2020-06-24,XSMT,"Đà Nẵng",740247,74,47,34813,48570|46558,80352|70133|31806|79930|48205|31770|93783,6908,5691|3601|1329,317,02
