drawDate,lotteryType,province,DB,DB_head,DB_tail,specialCodes,G1,G2,G3,G4,G5,G6,G7
6/8/2024,XSMN,Long An,881616,88,16,,72422,60182|82506,89669|32895|52727|69753|87828|30529|47163,8655,4397|7037|2215,764,89
6/8/2024,XSMN,Bình Phước,70194,7,94,,38602,62347|90820,56411|62265|40437|70304|93506|35464|94673,7506,0000|8149|5358,124,42
6/8/2024,XSMN,Hậu Giang,903513,90,13,,45879,83745|85408,27498|94935|19936|01318|63810|32783|28869,1811,2306|8137|6155,200,50
6/9/2024,XSMN,Tiền Giang,110288,11,88,,48624,77238|69887,16275|72613|31392|21036|01217|69846|82479,865,0893|8814|8823,522,76
6/9/2024,XSMN,Kiên Giang,869227,86,27,,17892,40615|07489,31213|06922|66779|16407|86509|66550|40049,4848,9895|8636|2667,140,14
6/9/2024,XSMN,Đà Lạt,987763,98,63,,16674,86198|56308,26071|54612|34493|55194|84484|41145|26689,8773,7539|9787|6559,401,49
6/10/2024,XSMN,TPHCM,506737,50,37,,3305,14418|64804,80726|24511|62680|78957|40550|85396|11062,8661,2574|6006|4625,45,96
6/10/2024,XSMN,Đồng Tháp,451188,45,88,,29884,44901|68822,34746|35747|12533|50771|66370|19857|00749,2765,1564|2073|8980,585,69
6/10/2024,XSMN,Cà Mau,800199,80,99,,46517,15285|14206,68964|36531|74637|40550|25129|63530|52124,7460,1918|0070|5931,772,72
6/11/2024,XSMN,Bến Tre,753148,75,48,,9701,50293|95301,02185|87771|61229|06589|86936|24508|03941,2225,3960|1006|4311,434,53
6/11/2024,XSMN,Vũng Tàu,273420,27,20,,71363,43882|22177,33735|30175|18486|08581|45709|11851|82110,5742,1078|5936|7462,581,14
6/11/2024,XSMN,Bạc Liêu,985521,98,21,,6584,40240|83195,32543|76922|43392|45015|30689|74955|66916,4201,2993|0307|0460,678,90
6/12/2024,XSMN,Đồng Nai,369574,36,74,,21096,95704|44657,71974|26549|79562|17601|67477|20463|70302,2992,8683|0771|7776,228,68
6/12/2024,XSMN,Cần Thơ,745560,74,60,,26021,61273|92067,61540|14780|19555|67739|16173|13545|64848,5600,8522|3927|3344,742,15
6/12/2024,XSMN,Sóc Trăng,292199,29,99,,7297,48447|43406,23941|31689|53775|71899|05445|13496|23754,9039,2372|0445|2601,128,28
6/13/2024,XSMN,Tây Ninh,154433,15,33,,41846,64895|15941,99974|91504|02345|17595|21499|27161|41437,8741,5762|1974|9945,578,70
6/13/2024,XSMN,An Giang,582311,58,11,,90223,86443|11006,33959|83808|49695|56892|09727|55603|61864,446,9009|8269|6226,804,40
6/13/2024,XSMN,Bình Thuận,186832,18,32,,92265,34750|01939,42107|48198|22172|19520|40710|89817|00957,2123,1975|9598|5550,506,66
6/14/2024,XSMN,Vĩnh Long,908718,90,18,,40856,10516|10724,85713|32799|68075|44929|84652|25990|31390,5822,2968|5410|4760,508,15
6/14/2024,XSMN,Bình Dương,42247,4,47,,51693,15338|07649,87032|81246|35942|18002|21318|20250|55979,4062,0390|2128|5774,58,91
6/14/2024,XSMN,Trà Vinh,817276,81,76,,15551,06674|35898,74884|92567|86557|87528|37060|84249|94727,334,7751|7601|7219,911,76
6/15/2024,XSMN,TPHCM,993308,99,8,,6178,73686|49663,20335|80216|76116|78374|57299|70896|85051,3636,6612|7109|9046,212,61
6/15/2024,XSMN,Long An,449449,44,49,,12395,67127|87326,41509|00179|49587|39711|72899|11034|15791,4310,2683|2170|9967,530,65
6/15/2024,XSMN,Bình Phước,464697,46,97,,49255,23510|90083,37121|33731|10247|06863|38661|74017|08698,5517,9470|4795|5496,719,96
6/15/2024,XSMN,Hậu Giang,97421,9,21,,80874,90275|03237,98980|74857|66456|58782|28236|29771|29976,5593,3981|2827|3527,425,29
6/16/2024,XSMN,Tiền Giang,976784,97,84,,13443,51388|97837,03950|40055|80789|48958|83780|68024|90302,2206,7647|2384|3075,126,40
6/16/2024,XSMN,Kiên Giang,945838,94,38,,26935,67843|01152,34436|58617|55679|01985|25072|63631|05969,5078,2522|7105|0403,276,92
6/16/2024,XSMN,Đà Lạt,960290,96,90,,22574,13360|32907,65196|89825|37055|22283|80570|79340|74553,1058,8292|1757|2363,305,20
6/17/2024,XSMN,TPHCM,327882,32,82,,92356,34387|58556,14165|24372|23819|64365|68248|96832|07768,6872,7552|9404|9356,307,0
6/17/2024,XSMN,Đồng Tháp,29715,2,15,,50275,32370|32989,86081|08848|34555|04855|53102|58608|23922,6409,8941|7340|6372,538,21
6/17/2024,XSMN,Cà Mau,147788,14,88,,25941,84633|23849,12018|75237|65284|01354|67232|19014|56177,8791,2274|1253|6690,801,10
6/18/2024,XSMN,Bến Tre,155868,15,68,,92174,54542|23804,00712|02964|87976|66991|27996|56768|40884,8618,5718|4661|4612,376,66
6/18/2024,XSMN,Vũng Tàu,305331,30,31,,13880,55750|97820,47599|94312|69296|53800|43274|57562|03492,7142,9396|8783|8886,604,90
6/18/2024,XSMN,Bạc Liêu,769851,76,51,,19438,90173|15347,34023|25472|12455|53495|63847|86284|16393,3424,2455|6218|6294,90,68
6/19/2024,XSMN,Đồng Nai,925862,92,62,,39429,03801|30398,26108|08267|23635|68446|62069|65442|95851,8189,1885|9990|8274,323,85
6/19/2024,XSMN,Cần Thơ,897704,89,4,,50095,63840|49729,81664|29148|61818|37866|79329|54158|06896,1205,6394|9868|6832,291,15
6/19/2024,XSMN,Sóc Trăng,549422,54,22,,82405,47679|79791,24767|33877|27790|68227|22041|38477|64770,4375,0186|4207|9089,514,92
6/20/2024,XSMN,Tây Ninh,541574,54,74,,26838,85614|85776,82830|52289|48550|15347|96269|61648|02911,6874,0207|7391|0796,425,49
6/20/2024,XSMN,An Giang,817743,81,43,,42982,75169|10992,35647|37991|81625|08299|72460|65712|87533,7300,8848|1371|6456,766,98
6/20/2024,XSMN,Bình Thuận,897706,89,6,,19835,03671|58819,58429|06011|55184|39840|17711|73976|99612,4179,7614|0127|8950,179,33
6/21/2024,XSMN,Vĩnh Long,269072,26,72,,20021,45438|27925,64357|17332|35609|56985|42764|30649|98489,6495,3911|7877|3039,43,22
6/21/2024,XSMN,Bình Dương,233766,23,66,,26784,46315|11735,59610|23686|22369|20938|03884|90969|32158,5414,1768|2876|3158,90,16
6/21/2024,XSMN,Trà Vinh,615175,61,75,,53127,27695|65943,93708|08208|68486|75837|29722|28038|22234,5888,1699|2339|1917,253,48
6/22/2024,XSMN,TPHCM,632991,63,91,,76038,46928|84494,76662|04889|52371|53610|32998|86948|46921,9877,2839|4975|9089,597,13
6/22/2024,XSMN,Long An,782514,78,14,,88795,00936|50040,40932|18241|05770|29784|87631|64322|99977,9772,2947|4454|9277,474,81
6/22/2024,XSMN,Bình Phước,361140,36,40,,99975,58773|35280,00183|83497|84876|92329|74341|78524|17638,8031,3702|2440|6799,105,45
6/22/2024,XSMN,Hậu Giang,89359,8,59,,29959,00108|88205,94479|25029|04298|29694|04437|57500|80313,730,0649|3152|8186,830,95
6/23/2024,XSMN,Tiền Giang,567164,56,64,,18892,48895|26753,61615|89128|93366|03004|79093|19380|88683,2620,7716|5447|8926,817,99
6/23/2024,XSMN,Kiên Giang,638955,63,55,,9566,86182|82403,14738|61661|78863|07084|27171|20066|12974,9715,5394|6232|7209,959,41
6/23/2024,XSMN,Đà Lạt,464423,46,23,,48865,37173|59563,95106|79417|95296|38094|78955|28421|22391,3747,2469|8972|9983,348,59
6/24/2024,XSMN,TPHCM,142066,14,66,,68582,50581|72587,55803|36470|76311|87112|50911|20703|61490,896,3331|9071|5894,100,63
6/24/2024,XSMN,Đồng Tháp,996243,99,43,,92552,32361|25902,14596|29834|31396|96607|04262|76639|38537,5178,0951|2129|5312,479,94
6/24/2024,XSMN,Cà Mau,69538,6,38,,17491,80894|52889,46435|47168|73091|90205|98453|90410|57956,891,3808|3917|1349,288,92
6/25/2024,XSMN,Bến Tre,240410,24,10,,7937,37822|81283,53296|04835|93978|75296|61276|33399|08430,5440,8639|5924|1883,191,57
6/25/2024,XSMN,Vũng Tàu,610274,61,74,,12101,64527|28099,08015|34721|66751|17217|67222|37412|11307,5890,1412|5312|4383,229,89
6/25/2024,XSMN,Bạc Liêu,574546,57,46,,87604,66648|36409,03760|37520|93484|47164|67861|13656|93117,3115,6078|3142|1593,369,91
6/26/2024,XSMN,Đồng Nai,439496,43,96,,73761,31956|12549,07434|71398|66661|16482|85348|95559|68850,8855,6135|7195|5626,367,25
6/26/2024,XSMN,Cần Thơ,597809,59,9,,52025,07539|34552,67098|60691|55257|64631|73252|99701|46154,5838,4828|6487|1789,573,56
6/26/2024,XSMN,Sóc Trăng,729950,72,50,,84960,91254|85022,63426|54149|96351|33036|09793|59710|05972,1714,4489|9110|8688,682,66
6/27/2024,XSMN,Tây Ninh,912197,91,97,,3186,94487|02574,30708|32586|28256|28836|50772|47318|03382,2165,0689|5088|4895,232,61
6/27/2024,XSMN,An Giang,264194,26,94,,5783,16487|22534,21188|51414|62663|30981|39943|48237|16796,4780,1846|5578|8704,708,62
6/27/2024,XSMN,Bình Thuận,492889,49,89,,21452,97053|60700,36787|02967|11171|97444|89027|48484|12322,6724,0367|5713|5806,166,97
6/28/2024,XSMN,Vĩnh Long,974635,97,35,,74121,47730|72588,65197|24318|09633|93266|04031|33519|54471,1883,6471|6636|2533,814,61
6/28/2024,XSMN,Bình Dương,588936,58,36,,14937,99073|79755,47058|24663|17246|79903|37460|32163|79923,9960,7393|8629|4413,507,99
6/28/2024,XSMN,Trà Vinh,56642,5,42,,21441,95986|89236,70603|25098|18081|99045|64582|59324|68034,8385,6990|8258|2089,147,59
6/29/2024,XSMN,TPHCM,59230,5,30,,44390,49915|07659,06504|00943|96060|34655|05246|05597|35346,6331,7581|6123|9564,694,84
6/29/2024,XSMN,Long An,71353,7,53,,48020,72389|99022,79369|30420|60009|80121|32761|31169|76851,3136,5705|1243|6384,49,63
6/29/2024,XSMN,Bình Phước,151637,15,37,,21613,84934|94816,18027|42537|92782|46109|08524|19335|23333,9477,5762|0735|5389,129,33
6/29/2024,XSMN,Hậu Giang,668606,66,6,,33104,87045|61087,46671|09592|43342|91347|54437|48856|07400,3105,2881|9582|8824,470,64
6/30/2024,XSMN,Tiền Giang,97723,9,23,,82883,53778|32425,67394|72528|10123|75968|38597|45647|42221,6326,4966|6001|7184,171,84
6/30/2024,XSMN,Kiên Giang,518901,51,1,,73855,26874|36481,46041|99930|94533|78203|69944|78923|60448,8243,1728|8367|4391,422,69
6/30/2024,XSMN,Đà Lạt,743942,74,42,,80145,21508|95572,99539|04240|06544|33359|92898|28667|12763,2428,8058|7668|1813,705,4
7/1/2024,XSMN,TPHCM,725785,72,85,,41625,83445|85068,01808|74214|10765|97697|48828|36387|19063,8178,5505|7362|2662,713,51
7/1/2024,XSMN,Đồng Tháp,499909,49,9,,32233,64789|44719,60239|95716|01263|42585|78531|03619|89199,6673,9276|3745|5432,203,62
7/1/2024,XSMN,Cà Mau,783767,78,67,,56455,09095|54130,01306|64174|76436|45984|68128|37479|24166,4456,9569|3620|7405,875,18
7/2/2024,XSMN,Bến Tre,866515,86,15,,78207,55286|77753,77119|68999|08463|15938|19167|86356|78035,995,4103|1899|3056,362,66
7/2/2024,XSMN,Vũng Tàu,236345,23,45,,16553,89097|73161,64084|84034|09457|72285|98494|28192|66036,8288,4825|2721|3323,6,15
7/2/2024,XSMN,Bạc Liêu,35005,3,5,,70817,60056|55928,90299|10971|13693|34894|77692|04201|10985,2886,8108|3276|2282,51,76
7/3/2024,XSMN,Đồng Nai,408403,40,3,,50012,65991|78096,87360|96062|69931|77537|57258|62464|84152,6509,5483|5530|5890,779,42
7/3/2024,XSMN,Cần Thơ,418150,41,50,,60424,34628|57360,98024|88492|79092|29732|39044|96522|05275,9468,1380|7735|7327,843,96
7/3/2024,XSMN,Sóc Trăng,790463,79,63,,25184,38558|47182,51579|77033|05560|97480|13438|43401|85011,4459,0167|6937|5050,232,37
7/4/2024,XSMN,Tây Ninh,393008,39,8,,81568,53966|64654,11058|63605|58672|89197|37185|81980|19651,8592,9242|9359|2570,275,47
7/4/2024,XSMN,An Giang,762914,76,14,,26419,17203|03796,66797|40506|24267|96618|93922|23793|86043,5532,8794|0405|0208,794,70
7/4/2024,XSMN,Bình Thuận,693659,69,59,,42351,39353|90159,04828|09748|23882|97468|04314|01115|81802,4470,9064|7441|0240,92,66
7/5/2024,XSMN,Vĩnh Long,541462,54,62,,67033,44081|53815,32991|01425|02935|74970|68351|99184|53597,353,0500|9454|7800,188,17
7/5/2024,XSMN,Bình Dương,951541,95,41,,34018,25114|51091,83738|54100|14663|03947|81698|25106|33994,7396,1557|6685|6201,760,12
7/5/2024,XSMN,Trà Vinh,593763,59,63,,25796,44618|83825,31869|05894|72034|62588|56275|23543|86480,7452,8753|9010|3254,162,49
7/6/2024,XSMN,TPHCM,219520,21,20,,62736,91304|06098,37982|15698|45341|93575|34768|92518|26262,5824,8620|8430|1580,133,9
7/6/2024,XSMN,Long An,521713,52,13,,38192,25182|81085,92865|49228|14215|71598|41061|71742|13753,9670,2702|8674|2956,882,92
7/6/2024,XSMN,Bình Phước,645393,64,93,,26565,45570|23808,04634|88821|15458|41152|52034|15341|89987,1859,6049|6095|2885,18,87
7/6/2024,XSMN,Hậu Giang,641500,64,0,,58010,72308|12029,25392|87736|16461|74644|89134|00105|30050,8998,9655|9540|5872,330,28
7/7/2024,XSMN,Tiền Giang,652334,65,34,,70575,82472|93918,43486|20580|61661|84649|16964|38567|94612,9526,5388|1848|0992,779,63
7/7/2024,XSMN,Kiên Giang,468856,46,56,,852,58950|39753,17641|17557|70262|25806|11081|14638|43822,8787,8833|0038|7309,859,27
7/7/2024,XSMN,Đà Lạt,90206,9,6,,37371,66588|26152,15733|86745|87877|83209|53101|53720|71611,8428,6639|5267|8974,734,38
7/8/2024,XSMN,TPHCM,308118,30,18,,86564,29859|62684,20350|58994|79235|96882|46701|98589|02089,2233,9695|2099|4810,189,45
7/8/2024,XSMN,Đồng Tháp,39060,3,60,,46631,64468|67119,34271|07855|54267|90670|96704|83829|98106,5183,5617|6856|3718,278,84
7/8/2024,XSMN,Cà Mau,136798,13,98,,38817,07706|74018,25851|83257|35839|93849|81183|77312|21468,3985,8738|9913|8656,447,63
7/9/2024,XSMN,Bến Tre,289593,28,93,,8672,78788|21539,58807|43792|91523|89827|60629|95782|78070,2689,7041|0220|6503,628,17
7/9/2024,XSMN,Vũng Tàu,874413,87,13,,46095,38868|27937,99606|95756|83300|03501|66900|34941|85401,4541,3527|6815|5543,381,92
7/9/2024,XSMN,Bạc Liêu,387936,38,36,,71076,72516|26710,44237|88239|77618|79203|44142|07191|64449,1878,0156|2900|1926,492,66
7/10/2024,XSMN,Đồng Nai,513322,51,22,,7897,56745|93148,69462|78806|40799|26897|64067|52385|18019,1461,3742|8857|5763,577,53
7/10/2024,XSMN,Cần Thơ,188761,18,61,,27495,63569|99790,21359|99804|77585|96171|34111|61073|21048,277,3669|3630|1743,999,24
7/10/2024,XSMN,Sóc Trăng,487210,48,10,,23198,90414|56987,76343|50840|89214|92419|60422|83684|91228,898,4582|3641|4523,759,87
7/11/2024,XSMN,Tây Ninh,342343,34,43,,77878,69208|46055,89120|19638|29389|10930|76461|26072|28893,2754,4921|9077|0170,233,37
7/11/2024,XSMN,An Giang,582249,58,49,,84699,88162|59205,54043|99310|82410|37471|75257|59042|84711,709,5003|2456|8039,165,54
7/11/2024,XSMN,Bình Thuận,432449,43,49,,77010,52562|72574,12801|22748|87228|22168|80673|18087|87790,8452,3506|8056|6321,381,82
7/12/2024,XSMN,Vĩnh Long,144979,14,79,,15588,53707|92145,43077|67947|42666|78863|00350|74437|16999,8635,0686|5780|0965,691,17
7/12/2024,XSMN,Bình Dương,215939,21,39,,32680,64607|29106,59743|64122|46203|88348|56185|69186|20416,8758,1957|6763|6652,568,31
7/12/2024,XSMN,Trà Vinh,120505,12,5,,4142,21815|22294,25820|99727|54030|16651|49860|77439|03595,5935,8268|0980|9223,160,63
7/13/2024,XSMN,TPHCM,221403,22,3,,36221,86549|91874,92716|79348|70773|12364|65183|45317|41944,647,5702|5932|5270,58,83
7/13/2024,XSMN,Long An,152327,15,27,,2586,94681|33053,62398|72557|22994|10350|00606|52463|57784,9852,0367|6679|0099,822,60
7/13/2024,XSMN,Bình Phước,781035,78,35,,39056,96079|39790,82566|37155|34838|20532|84797|23324|89392,5438,2586|0863|2468,738,10
7/13/2024,XSMN,Hậu Giang,624128,62,28,,35053,25334|44446,12716|96724|06805|91956|65033|30871|93180,7232,1512|8802|8546,532,58
7/14/2024,XSMN,Tiền Giang,670927,67,27,,30311,22709|76027,43743|44723|61254|01108|02720|26200|15726,3886,4897|6251|7703,941,2
7/14/2024,XSMN,Kiên Giang,712929,71,29,,50371,61820|20409,52795|52937|46279|74290|27922|21468|26587,1953,5884|6787|9302,44,63
7/14/2024,XSMN,Đà Lạt,891032,89,32,,59030,22400|44657,00737|17292|08596|27751|28988|04847|19652,1222,3535|5463|8558,302,74
7/15/2024,XSMN,TPHCM,543831,54,31,,92818,75496|73378,62327|27803|50726|58264|13923|31600|62394,7791,2103|0170|5345,155,51
7/15/2024,XSMN,Đồng Tháp,730810,73,10,,66182,51764|04564,77886|26842|18396|18688|96939|51593|67342,1982,0170|9295|3229,773,67
7/15/2024,XSMN,Cà Mau,300118,30,18,,68402,39886|76700,50738|96709|31437|79609|03763|09906|10355,5878,1412|6636|3564,484,19
7/16/2024,XSMN,Bến Tre,315693,31,93,,66260,03080|92490,87290|97795|31772|00058|16525|78079|55579,8834,1225|7763|0801,465,38
7/16/2024,XSMN,Vũng Tàu,819555,81,55,,58138,47452|56322,95640|25497|28599|59861|32864|05935|44146,5851,9364|7969|2538,293,41
7/16/2024,XSMN,Bạc Liêu,704260,70,60,,95701,73638|60177,91504|09080|08440|02811|25894|15079|97928,1781,6870|8499|1892,23,35
7/17/2024,XSMN,Đồng Nai,153597,15,97,,44887,21715|63187,23596|67867|95783|85420|67783|91737|95399,1914,8436|7114|5108,44,51
7/17/2024,XSMN,Cần Thơ,959895,95,95,,45247,15142|81195,68632|52592|22455|73502|69831|74732|75205,8215,5764|4137|2039,904,15
7/17/2024,XSMN,Sóc Trăng,416031,41,31,,48839,67488|99505,34515|50843|21277|62823|66812|23095|98477,9221,9912|3216|9654,961,4
7/18/2024,XSMN,Tây Ninh,118679,11,79,,61008,88973|30463,34194|83821|67333|55955|12037|41114|33543,5381,9799|2393|7015,895,82
7/18/2024,XSMN,An Giang,7524,0,24,,657,88269|99502,08548|04465|24357|12893|90363|91716|77694,4603,8438|6541|9990,941,7
7/18/2024,XSMN,Bình Thuận,820235,82,35,,83476,53268|52534,25256|22915|74147|57977|68376|82186|01082,8996,2527|4365|5292,854,35
7/19/2024,XSMN,Vĩnh Long,129041,12,41,,69877,27780|16338,47210|97511|88888|13582|14410|43926|06370,4747,4172|6832|5434,353,36
7/19/2024,XSMN,Bình Dương,399789,39,89,,8364,55889|24239,64121|61758|24328|40822|61076|51762|54048,2699,4479|9703|6848,605,85
7/19/2024,XSMN,Trà Vinh,785213,78,13,,33249,23609|89902,01588|92511|52141|48701|99269|32264|41068,5099,9163|2113|4178,452,19
7/20/2024,XSMN,TPHCM,799239,79,39,,31320,31409|93077,34656|89608|88443|31432|33526|43708|74496,8995,4360|4226|6423,540,14
7/20/2024,XSMN,Long An,985223,98,23,,14376,69317|01926,44732|68465|64100|32280|93941|76292|51283,3473,0047|2042|9079,528,3
7/20/2024,XSMN,Bình Phước,771469,77,69,,63906,58550|89888,34564|15486|66570|99448|04654|57024|27416,1509,3901|2262|8248,852,55
7/20/2024,XSMN,Hậu Giang,504148,50,48,,19623,24884|87319,04249|05162|99952|66614|08274|36875|62496,8268,6437|2940|6822,858,25
7/21/2024,XSMN,Tiền Giang,205963,20,63,,8073,24058|85848,32660|79745|88592|34403|08631|20255|20681,7565,7531|0177|0606,247,66
7/21/2024,XSMN,Kiên Giang,320064,32,64,,69350,49561|46887,82550|28067|16398|66389|07882|46174|35746,7914,9188|1027|2172,238,87
7/21/2024,XSMN,Đà Lạt,562945,56,45,,68959,72352|33113,32694|55316|70334|56470|40941|80089|14218,5876,8556|5753|1511,908,76
7/22/2024,XSMN,TPHCM,915016,91,16,,45800,18782|54041,60326|67036|18950|42463|61579|05375|32442,3943,5123|5309|5415,567,75
7/22/2024,XSMN,Đồng Tháp,273350,27,50,,25104,88267|89086,73046|54495|58049|57828|53136|47097|51378,5135,7711|9593|6832,517,66
7/22/2024,XSMN,Cà Mau,621070,62,70,,51892,64819|64418,98468|85642|87546|69820|31603|94728|16593,4527,3071|3984|0310,47,89
7/23/2024,XSMN,Bến Tre,201013,20,13,,14760,35352|09579,67889|34505|72509|91706|50272|01546|55617,1680,3693|1233|1499,913,89
7/23/2024,XSMN,Vũng Tàu,351600,35,0,,8974,00260|20126,12240|39893|67732|13905|33728|02517|10062,7244,4741|2718|1082,34,62
7/23/2024,XSMN,Bạc Liêu,932708,93,8,,80497,61665|81488,28359|17388|32463|36443|42492|46980|17112,1977,1343|0491|1633,93,33
7/24/2024,XSMN,Đồng Nai,453392,45,92,,15957,48787|40939,86003|76574|36120|59941|28305|06668|80498,5555,2317|7712|4364,895,69
7/24/2024,XSMN,Cần Thơ,604890,60,90,,84560,78337|08923,80581|60389|38436|29573|98728|21221|70061,5460,9658|1987|9935,908,81
7/24/2024,XSMN,Sóc Trăng,846077,84,77,,22751,20094|68561,97933|96007|63112|60105|81650|15414|47363,1471,9549|7150|8490,870,55
7/25/2024,XSMN,Tây Ninh,596457,59,57,,19333,53146|64506,08388|78510|93244|61862|72544|98464|34559,972,6823|7579|6562,158,63
7/25/2024,XSMN,An Giang,727127,72,27,,93049,98847|17028,75060|98744|93897|17591|20091|75522|91514,4007,3264|1274|0931,668,71
7/25/2024,XSMN,Bình Thuận,23183,2,83,,22937,40478|32465,08227|66822|53092|86094|04449|93219|00888,8772,9758|7223|9597,714,50
7/26/2024,XSMN,Vĩnh Long,661544,66,44,,42969,43801|55721,53322|21926|57864|36996|14340|63888|27389,5105,4473|6587|6016,912,65
7/26/2024,XSMN,Bình Dương,277304,27,4,,80970,12892|13723,44976|51838|00068|49408|72973|32280|66625,4780,2321|9714|6778,133,88
7/26/2024,XSMN,Trà Vinh,753133,75,33,,86947,64275|33629,53661|05798|92946|94242|71207|80268|41134,413,2222|3181|6752,274,49
7/27/2024,XSMN,TPHCM,796305,79,5,,85272,52527|50080,73789|93030|43734|72834|06515|02790|58862,6502,6224|8681|7282,610,23
7/27/2024,XSMN,Long An,252247,25,47,,62755,85398|89539,09361|39319|27203|40621|74436|24710|48963,9966,4593|2467|1139,541,91
7/27/2024,XSMN,Bình Phước,580232,58,32,,97908,05227|59074,02657|63404|45963|72067|11476|27298|17510,557,4067|4123|7151,83,13
7/27/2024,XSMN,Hậu Giang,871352,87,52,,9338,16741|00811,58293|14790|36123|20308|50106|68380|52558,7142,6014|4134|6070,771,0
7/28/2024,XSMN,Tiền Giang,692806,69,6,,34074,57332|29526,46334|01953|70745|73788|06485|19119|50945,7800,3764|0933|3283,329,93
7/28/2024,XSMN,Kiên Giang,776333,77,33,,66797,25268|84949,07429|56906|29514|88927|77347|65233|71948,101,1465|4048|7757,448,57
7/28/2024,XSMN,Đà Lạt,245722,24,22,,5317,84024|34121,57378|73836|54720|83748|29500|88762|37844,5656,5647|3545|0280,828,6
7/29/2024,XSMN,TPHCM,633624,63,24,,46472,93822|12551,40664|32194|22180|49232|47453|04721|88610,9053,6892|4062|2307,461,56
7/29/2024,XSMN,Đồng Tháp,746259,74,59,,32944,30660|57803,61919|54253|25931|53941|07053|75003|33613,7330,9263|5382|9164,197,61
7/29/2024,XSMN,Cà Mau,904692,90,92,,47011,47663|69977,95448|33844|86181|17296|19239|47523|58170,3087,4067|1423|3878,500,46
7/30/2024,XSMN,Bến Tre,897855,89,55,,37638,55769|71930,29526|61695|68972|10727|54973|90420|62820,5855,9878|6518|5799,339,34
7/30/2024,XSMN,Vũng Tàu,581875,58,75,,57022,54003|34913,55832|98118|97340|59166|16905|28017|47228,644,7751|2895|2968,101,45
7/30/2024,XSMN,Bạc Liêu,10072,1,72,,56722,42872|76320,17605|84950|71694|95723|13773|32653|14824,8187,5970|8991|4680,251,0
7/31/2024,XSMN,Đồng Nai,602872,60,72,,30027,06896|83123,91398|21744|86701|60378|03858|64855|53968,5132,8151|1711|0006,594,84
7/31/2024,XSMN,Cần Thơ,984761,98,61,,79450,28369|56970,45976|02066|37926|91393|83871|62090|18642,9231,0550|8718|0218,137,39
7/31/2024,XSMN,Sóc Trăng,991256,99,56,,93317,76091|03691,83414|54459|43777|47498|10440|44824|25157,1498,7261|5123|0347,99,27
8/1/2024,XSMN,Tây Ninh,952400,95,0,,32516,19456|65469,05022|08931|52521|97435|92720|72543|18457,5944,8137|2441|9753,701,11
8/1/2024,XSMN,An Giang,624507,62,7,,73675,08596|44346,53592|48814|30902|09412|58529|84475|86041,4813,4506|7205|7450,152,98
8/1/2024,XSMN,Bình Thuận,870542,87,42,,9940,23072|86714,30197|94385|95644|02856|99117|65691|30075,8679,3488|7104|4839,89,23
8/2/2024,XSMN,Vĩnh Long,78635,7,35,,77445,49999|40820,87080|91705|05338|53684|57672|75633|81781,8284,5909|3440|9025,947,94
8/2/2024,XSMN,Bình Dương,852874,85,74,,47064,19857|55403,23831|90168|70061|94789|96791|48343|15568,8725,1526|5527|5853,66,5
8/2/2024,XSMN,Trà Vinh,260130,26,30,,40317,48905|11654,26285|55339|02266|41966|81057|56249|77780,4121,7045|9204|4432,649,85
8/3/2024,XSMN,TPHCM,986052,98,52,,87645,89431|28388,96757|27845|39084|49474|28031|63520|30469,568,8253|8368|1494,789,35
8/3/2024,XSMN,Long An,680029,68,29,,41797,44292|71425,88969|72740|49525|22207|96799|59777|59749,7156,1845|6156|5768,914,65
8/3/2024,XSMN,Bình Phước,546262,54,62,,54795,78646|40897,29246|19723|92883|08183|49786|78980|32696,3912,7840|7109|1939,510,20
8/3/2024,XSMN,Hậu Giang,18754,1,54,,12167,83416|74909,90920|61376|84650|06243|80813|74986|47159,3912,2939|9743|5955,577,2
8/4/2024,XSMN,Tiền Giang,211817,21,17,,46666,70036|96035,84001|58796|48810|15054|56047|70712|17860,8796,1297|1323|6818,576,32
8/4/2024,XSMN,Kiên Giang,178296,17,96,,31704,50332|79925,32728|84769|67864|22833|47179|99480|79771,5392,8172|8043|1097,289,47
8/4/2024,XSMN,Đà Lạt,289907,28,7,,20127,77592|09251,66298|53808|98857|86665|29308|49149|13274,334,8763|5390|1958,845,11
8/5/2024,XSMN,TPHCM,764772,76,72,,7300,75026|26178,15673|67353|24988|13899|42120|42415|72338,3676,3239|5996|0877,802,62
8/5/2024,XSMN,Đồng Tháp,292213,29,13,,53721,25480|72941,82754|58737|01247|08865|42423|68737|95010,3663,3589|1520|8317,968,3
8/5/2024,XSMN,Cà Mau,968252,96,52,,49064,66239|46726,02378|65889|04855|09570|38315|03758|07239,9596,8507|3795|6757,849,5
8/6/2024,XSMN,Bến Tre,654702,65,2,,66925,68742|56452,37939|42871|56001|46033|90360|85591|54877,1586,4381|8811|9436,960,59
8/6/2024,XSMN,Vũng Tàu,427688,42,88,,7799,75277|74201,75158|50453|12015|02224|86995|84400|75075,1814,3051|5068|2899,447,77
8/6/2024,XSMN,Bạc Liêu,623822,62,22,,10548,65417|74622,09235|09585|94454|77644|20069|10371|01866,6657,4392|9403|5670,176,20
8/7/2024,XSMN,Đồng Nai,985329,98,29,,55883,51738|18981,42765|91328|51351|37138|74928|66492|44268,870,9178|3620|2266,68,19
